Bundle,Dependency Type,Wired Bundle,Package
com.google.code.atinject.tck_1.1.0.v20150813-0925,osgi.wiring.package,javax.inject_1.0.0.v20091030,javax.inject
com.google.code.atinject.tck_1.1.0.v20150813-0925,osgi.wiring.package,org.junit_4.12.0.v201504281640,junit.framework
com.jcraft.jsch_0.1.54.v20170116-1932,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto
com.jcraft.jsch_0.1.54.v20170116-1932,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.interfaces
com.jcraft.jsch_0.1.54.v20170116-1932,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.spec
com.jcraft.jsch_0.1.54.v20170116-1932,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.ietf.jgss
com.sun.el_2.2.0.v201303151357,osgi.wiring.package,javax.el_2.2.0.v201303151357,javax.el
com.sun.el_2.2.0.v201303151357,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
javax.el_2.2.0.v201303151357,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
javax.el_2.2.0.v201303151357,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
javax.servlet.jsp_2.2.0.v201112011158,osgi.wiring.package,javax.el_2.2.0.v201303151357,javax.el
javax.servlet.jsp_2.2.0.v201112011158,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
javax.servlet.jsp_2.2.0.v201112011158,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
org.apache.batik.css_1.7.0.v201011041433,osgi.wiring.package,org.w3c.dom.events_3.0.0.draft20060413_v201105210656,org.w3c.dom.events
org.apache.batik.css_1.7.0.v201011041433,osgi.wiring.package,org.w3c.css.sac_1.3.1.v200903091627,org.w3c.css.sac
org.apache.batik.css_1.7.0.v201011041433,osgi.wiring.package,org.w3c.dom.svg_1.1.0.v201011041433,org.w3c.dom.svg
org.apache.batik.css_1.7.0.v201011041433,osgi.wiring.package,org.apache.batik.util_1.7.0.v201011041433,org.apache.batik.util.io
org.apache.batik.css_1.7.0.v201011041433,osgi.wiring.package,org.apache.batik.util_1.7.0.v201011041433,org.apache.batik.i18n
org.apache.batik.css_1.7.0.v201011041433,osgi.wiring.package,org.apache.batik.util_1.7.0.v201011041433,org.apache.batik.util
org.apache.commons.fileupload_1.2.2.v20111214-1400,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
org.apache.commons.fileupload_1.2.2.v20111214-1400,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
org.apache.commons.fileupload_1.2.2.v20111214-1400,osgi.wiring.package,org.apache.commons.io_2.2.0.v201405211200,org.apache.commons.io
org.apache.commons.fileupload_1.2.2.v20111214-1400,osgi.wiring.package,org.apache.commons.io_2.2.0.v201405211200,org.apache.commons.io.output
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.spec
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.net
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.net.ssl
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.security.auth.x500
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.commons.codec_1.6.0.v201305230611,org.apache.commons.codec.binary
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.commons.logging_1.1.1.v201101211721,org.apache.commons.logging
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.concurrent
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.config
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.entity
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.impl
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.impl.io
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.io
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.message
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.params
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.pool
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.protocol
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.apache.httpcomponents.httpcore_4.3.3.v201411290715,org.apache.http.util
org.apache.httpcomponents.httpclient_4.3.6.v201511171540,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.ietf.jgss
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.net
org.apache.httpcomponents.httpcore_4.3.3.v201411290715,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.net.ssl
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.el_2.2.0.v201303151357,javax.el
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.descriptor
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet_3.1.0.v201410161800,javax.servlet.http
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet.jsp_2.2.0.v201112011158,javax.servlet.jsp
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet.jsp_2.2.0.v201112011158,javax.servlet.jsp.el
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,javax.servlet.jsp_2.2.0.v201112011158,javax.servlet.jsp.tagext
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.tools
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.core.compiler
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.internal.compiler
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.internal.compiler.classfmt
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.internal.compiler.env
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.internal.compiler.impl
org.apache.jasper.glassfish_2.2.2.v201501141630,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.internal.compiler.problem
org.apache.lucene.analysis_3.5.0.v20120725-1805,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.xml.sax
org.apache.lucene.analysis_3.5.0.v20120725-1805,osgi.wiring.bundle,org.apache.lucene.core_3.5.0.v20120725-1805,
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.spec
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.net.ssl
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.security.sasl
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.ietf.jgss
org.apache.mina.core_2.0.7.v201401071602,osgi.wiring.package,org.slf4j.api_1.7.2.v20121108-1250,org.slf4j
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.interfaces
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.crypto.spec
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.security.auth
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.security.auth.callback
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,javax.security.auth.login
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.core.buffer
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.core.filterchain
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.core.future
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.core.service
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.core.session
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.filter.executor
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.transport.socket
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.transport.socket.nio
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.apache.mina.core_2.0.7.v201401071602,org.apache.mina.util
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.eclipse.osgi_3.11.3.v20170209-1843,org.ietf.jgss
org.apache.sshd.core_0.7.0.v201303101611,osgi.wiring.package,org.slf4j.api_1.7.2.v20121108-1250,org.slf4j
org.eclipse.ant.core_3.4.100.v20160505-0642,osgi.wiring.package,org.eclipse.core.variables_3.3.0.v20160419-1720,org.eclipse.core.variables
org.eclipse.ant.core_3.4.100.v20160505-0642,osgi.wiring.package,org.eclipse.core.runtime_3.12.0.v20160606-1342,org.eclipse.core.runtime
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.text
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.core.externaltools_1.0.400.v20160509-1057,org.eclipse.core.externaltools.internal.model
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.apache.ant_1.9.6.v201510161327,org.apache.tools.ant.util
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.debug.core_3.10.100.v20160419-1720,org.eclipse.debug.core.sourcelookup
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.core.runtime_3.12.0.v20160606-1342,org.eclipse.core.runtime
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.apache.ant_1.9.6.v201510161327,org.apache.tools.ant
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.launching_3.8.101.v20161111-2014,org.eclipse.jdt.internal.launching
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.core.externaltools_1.0.400.v20160509-1057,org.eclipse.core.externaltools.internal.launchConfigurations
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.core
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.launching_3.8.101.v20161111-2014,org.eclipse.jdt.launching
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.debug.core_3.10.100.v20160419-1720,org.eclipse.debug.core.sourcelookup.containers
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.debug.core_3.10.100.v20160419-1720,org.eclipse.debug.core
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.core.variables_3.3.0.v20160419-1720,org.eclipse.core.variables
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.ant.core_3.4.100.v20160505-0642,org.eclipse.ant.core
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.core.resources_3.11.1.v20161107-2032,org.eclipse.core.resources
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.package,org.eclipse.debug.core_3.10.100.v20160419-1720,org.eclipse.debug.core.model
org.eclipse.ant.launching_1.1.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.text_3.6.0.v20160503-1849,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.text
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.ide_3.12.3.v20170119-0935,org.eclipse.ui.model
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.information
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.ide_3.12.3.v20170119-0935,org.eclipse.ui.wizards.datatransfer
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.core_3.12.3.v20170228-1205,org.eclipse.jdt.core.util
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.reconciler
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.rules
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.debug.ui_3.11.202.v20161114-0338,org.eclipse.debug.ui.actions
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.templates
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.ui_3.12.2.v20160929-0804,org.eclipse.jdt.ui.wizards
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.debug.ui_3.7.201.v20160811-0450,org.eclipse.jdt.internal.debug.ui.launcher
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.ide_3.12.3.v20170119-0935,org.eclipse.ui.actions
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.core.externaltools_1.0.400.v20160509-1057,org.eclipse.core.externaltools.internal.model
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ant.launching_1.1.201.v20161115-1135,org.eclipse.ant.internal.launching.debug.model
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.internal.text.html
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.apache.ant_1.9.6.v201510161327,org.apache.tools.ant.util
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ant.core_3.4.100.v20160505-0642,org.eclipse.ant.internal.core
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ant.launching_1.1.201.v20161115-1135,org.eclipse.ant.internal.launching
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.core.variables_3.3.0.v20160419-1720,org.eclipse.core.variables
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ant.core_3.4.100.v20160505-0642,org.eclipse.ant.core
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.externaltools_3.3.100.v20160518-1858,org.eclipse.ui.externaltools.internal.launchConfigurations
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.contentassist
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.core.runtime_3.12.0.v20160606-1342,org.eclipse.core.runtime
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.ui_3.12.2.v20160929-0804,org.eclipse.jdt.ui
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.source.projection
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.apache.ant_1.9.6.v201510161327,org.apache.tools.ant
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.ide_3.12.3.v20170119-0935,org.eclipse.ui.part
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.externaltools_3.3.100.v20160518-1858,org.eclipse.ui.externaltools.internal.ui
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.hyperlink
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.debug.ui_3.11.202.v20161114-0338,org.eclipse.debug.internal.ui.views.console
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.editors_3.10.1.v20161106-1856,org.eclipse.ui.editors.text
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ltk.core.refactoring_3.7.0.v20160419-0705,org.eclipse.ltk.core.refactoring.participants
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.ide_3.12.3.v20170119-0935,org.eclipse.ui.ide
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.apache.ant_1.9.6.v201510161327,org.apache.tools.ant.helper
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.templates.persistence
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.ide_3.12.3.v20170119-0935,org.eclipse.ui.dialogs
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.presentation
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.debug.ui_3.11.202.v20161114-0338,org.eclipse.debug.ui
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.link
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.formatter
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.editors_3.10.1.v20161106-1856,org.eclipse.ui.texteditor
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text.source
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.apache.ant_1.9.6.v201510161327,org.apache.tools.ant.taskdefs
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.ide_3.12.3.v20170119-0935,org.eclipse.ui
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.apache.ant_1.9.6.v201510161327,org.apache.tools.ant.types
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.core.compiler.batch_3.12.3.v20170228-1205,org.eclipse.jdt.core
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.core.resources_3.11.1.v20161107-2032,org.eclipse.core.resources
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.debug.core_3.10.100.v20160419-1720,org.eclipse.debug.core.model
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ant.launching_1.1.201.v20161115-1135,org.eclipse.ant.internal.launching.launchConfigurations
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.debug.ui_3.7.201.v20160811-0450,org.eclipse.jdt.debug.ui.launchConfigurations
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.launching_3.8.101.v20161111-2014,org.eclipse.jdt.launching
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.editors_3.10.1.v20161106-1856,org.eclipse.ui.editors.text.templates
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.ui_3.12.2.v20160929-0804,org.eclipse.jdt.ui.actions
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.debug.ui_3.7.201.v20160811-0450,org.eclipse.jdt.internal.debug.ui.actions
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.core.filesystem_1.6.1.v20161113-2349,org.eclipse.core.filesystem
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.debug.ui_3.7.201.v20160811-0450,org.eclipse.jdt.internal.debug.ui.classpath
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.jdt.debug.ui_3.7.201.v20160811-0450,org.eclipse.jdt.internal.debug.ui.jres
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.debug.core_3.10.100.v20160419-1720,org.eclipse.debug.core.sourcelookup.containers
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.debug.ui_3.11.202.v20161114-0338,org.eclipse.debug.ui.console
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.debug.core_3.10.100.v20160419-1720,org.eclipse.debug.core
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.ide_3.12.3.v20170119-0935,org.eclipse.ui.views.navigator
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ltk.core.refactoring_3.7.0.v20160419-0705,org.eclipse.ltk.core.refactoring
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.package,org.eclipse.ui.console_3.6.201.v20161107-0337,org.eclipse.ui.console
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ui.views_3.8.102.v20170111-0801,
org.eclipse.ant.ui_3.6.201.v20161115-1135,osgi.wiring.bundle,org.eclipse.ui.workbench.texteditor_3.10.1.v20160818-1626,
org.eclipse.compare.core_3.6.0.v20160418-1534,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.text
org.eclipse.compare.core_3.6.0.v20160418-1534,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.util
org.eclipse.compare.core_3.6.0.v20160418-1534,osgi.wiring.package,org.eclipse.core.runtime_3.12.0.v20160606-1342,org.eclipse.core.runtime
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,osgi.wiring.package,org.eclipse.core.runtime_3.12.0.v20160606-1342,org.eclipse.core.runtime
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,osgi.wiring.package,org.eclipse.compare_3.7.1.v20170103-1805,org.eclipse.compare
org.eclipse.compare.examples.xml_3.4.0.v20161002-1953,osgi.wiring.package,org.eclipse.compare_3.7.1.v20170103-1805,org.eclipse.compare.structuremergeviewer
org.eclipse.compare.examples_3.2.0.v20160323-1650,osgi.wiring.package,org.eclipse.core.runtime_3.12.0.v20160606-1342,org.eclipse.core.runtime
org.eclipse.compare.examples_3.2.0.v20160323-1650,osgi.wiring.package,org.eclipse.compare_3.7.1.v20170103-1805,org.eclipse.compare.contentmergeviewer
org.eclipse.compare.examples_3.2.0.v20160323-1650,osgi.wiring.package,org.eclipse.compare_3.7.1.v20170103-1805,org.eclipse.compare
org.eclipse.compare.examples_3.2.0.v20160323-1650,osgi.wiring.package,org.eclipse.compare_3.7.1.v20170103-1805,org.eclipse.compare.structuremergeviewer
org.eclipse.compare.examples_3.2.0.v20160323-1650,osgi.wiring.package,org.eclipse.core.resources_3.11.1.v20161107-2032,org.eclipse.core.resources
org.eclipse.compare.examples_3.2.0.v20160323-1650,osgi.wiring.package,org.eclipse.jface.text_3.11.2.v20170220-1911,org.eclipse.jface.text
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.util
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.package,com.ibm.icu_56.1.0.v201601250100,com.ibm.icu.text
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.package,org.eclipse.compare.core_3.6.0.v20160418-1534,org.eclipse.compare.internal.core
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.package,org.eclipse.core.runtime_3.12.0.v20160606-1342,org.eclipse.core.runtime
org.eclipse.compare_3.7.1.v20170103-1805,osgi.wiring.package,org.eclipse.ui.ide_3.12.3.v20170119-0935,org.eclipse.ui.part
